选词方式	数据日期	关键词	城市	qv	sug占比	top1占比	top3占比	top5占比	top9占比	fold点击占比	qc点击占比	qr点击占比	citylist点击占比	结果数	是否折叠	折叠位置	是否城市跳转	结果城市	城市跳转类型	是否纠错	纠错类型	是否Geo	检索类型	map检索链接
top	201703080000~201703082359	中山古镇车站	中山	164	92.07%	0	0	0	0	0.0%	0	0	0	280	Y	3	N	4420	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%AD%E5%B1%B1%E5%8F%A4%E9%95%87%E8%BD%A6%E7%AB%99&c=%E4%B8%AD%E5%B1%B1
top	201703080000~201703082359	郑州大学第一附属医院	郑州	164	95.73%	0	0	0	0	0.0%	0	0	0	165	Y	1	N	4101	null	N	null	N	exact	http://map.qq.com/?w=%E9%83%91%E5%B7%9E%E5%A4%A7%E5%AD%A6%E7%AC%AC%E4%B8%80%E9%99%84%E5%B1%9E%E5%8C%BB%E9%99%A2&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	酒店	长春	164	2.44%	0	0	0	0	0	0	0	0	664	N	-1	N	2201	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E9%95%BF%E6%98%A5
top	201703080000~201703082359	济南长途汽车总站	济南	164	95.73%	0	0	0	0	0.0%	0	0	0	419	Y	1	N	3701	null	N	null	N	exact	http://map.qq.com/?w=%E6%B5%8E%E5%8D%97%E9%95%BF%E9%80%94%E6%B1%BD%E8%BD%A6%E6%80%BB%E7%AB%99&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	旅馆	重庆市	164	1.83%	0	0	0	0	0	0	0	0	107	N	-1	N	50	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	加油站	贵阳	164	11.59%	0	0	0	0	0	0	0	0	257	N	-1	N	5201	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E8%B4%B5%E9%98%B3
top	201703080000~201703082359	五一广场	长沙	163	87.12%	0	0	0	0	0.0%	0	0	0	1297	Y	4	N	4301	null	N	null	N	exact	http://map.qq.com/?w=%E4%BA%94%E4%B8%80%E5%B9%BF%E5%9C%BA&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	太原南站	太原	163	94.48%	0	0	0	0	0.0%	0	0	0	1578	Y	3	N	1401	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%AA%E5%8E%9F%E5%8D%97%E7%AB%99&c=%E5%A4%AA%E5%8E%9F
top	201703080000~201703082359	洁具	松原	162	9.88%	0	0	0	0	0	0	0	0	106	N	-1	N	2207	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%81%E5%85%B7&c=%E6%9D%BE%E5%8E%9F
top	201703080000~201703082359	深圳观澜汽车站	深圳	162	95.06%	0	0	0	0	0.0%	0	0	0	279	Y	6	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E6%B7%B1%E5%9C%B3%E8%A7%82%E6%BE%9C%E6%B1%BD%E8%BD%A6%E7%AB%99&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	三里屯	北京市	162	55.56%	0	0	0	0	0.0%	0	0	0	1413	Y	4	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%89%E9%87%8C%E5%B1%AF&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	惠州南站	惠州	162	87.04%	0	0	0	0	0.0%	0	0	0	1513	Y	2	N	4413	null	N	null	N	exact	http://map.qq.com/?w=%E6%83%A0%E5%B7%9E%E5%8D%97%E7%AB%99&c=%E6%83%A0%E5%B7%9E
top	201703080000~201703082359	公明汽车站	深圳	161	85.09%	0	0	0	0	0.0%	0	0	0	147	Y	7	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E5%85%AC%E6%98%8E%E6%B1%BD%E8%BD%A6%E7%AB%99&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	加油站	中山	161	17.39%	0	0	0	0	0	0	0	0	141	N	-1	N	4420	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E4%B8%AD%E5%B1%B1
top	201703080000~201703082359	济南遥墙国际机场	济南	161	88.2%	0	0	0	0	0.0%	0	0	0	417	Y	3	N	3701	null	N	null	N	exact	http://map.qq.com/?w=%E6%B5%8E%E5%8D%97%E9%81%A5%E5%A2%99%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	加油站	金华	161	18.63%	0	0	0	0	0	0	0	0	1506	N	-1	N	3307	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E9%87%91%E5%8D%8E
top	201703080000~201703082359	室内检索poi	福州	161	0.0%	0	0	0	0	0	0	0	0	128	N	-1	N	3501	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E7%A6%8F%E5%B7%9E
top	201703080000~201703082359	酒店	无锡	160	1.25%	0	0	0	0	0	0	0	0	31	N	-1	N	3202	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E6%97%A0%E9%94%A1
top	201703080000~201703082359	美食	佳木斯	160	0.62%	0	0	0	0	0	0	0	0	460	N	-1	N	2308	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E4%BD%B3%E6%9C%A8%E6%96%AF
top	201703080000~201703082359	酒店	江门	160	5.62%	0	0	0	0	0	0	0	0	15	N	-1	N	4407	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E6%B1%9F%E9%97%A8
top	201703080000~201703082359	银行	昆明	160	6.25%	0	0	0	0	0	0	0	0	71	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	加油站	嘉兴	160	13.75%	0	0	0	0	0	0	0	0	346	N	-1	N	3304	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E5%98%89%E5%85%B4
top	201703080000~201703082359	洗浴足疗	东莞	159	5.03%	0	0	0	0	0	0	0	0	338	N	-1	N	4419	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	牙科	周口	159	0.0%	0	0	0	0	0	0	0	0	742	N	-1	N	4116	null	N	null	N	tag	http://map.qq.com/?w=%E7%89%99%E7%A7%91&c=%E5%91%A8%E5%8F%A3
top	201703080000~201703082359	超市	成都	158	5.7%	0	0	0	0	0	0	0	0	235	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	银行	重庆市	158	6.96%	0	0	0	0	0	0	0	0	137	N	-1	N	50	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	公交站	青岛	158	3.16%	0	0	0	0	0	0	0	0	17	N	-1	N	3702	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E9%9D%92%E5%B2%9B
top	201703080000~201703082359	福州南站	福州	158	92.41%	0	0	0	0	0.0%	0	0	0	1522	Y	2	N	3501	null	N	null	N	exact	http://map.qq.com/?w=%E7%A6%8F%E5%B7%9E%E5%8D%97%E7%AB%99&c=%E7%A6%8F%E5%B7%9E
top	201703080000~201703082359	深圳东站	深圳	158	86.71%	0	0	0	0	0.0%	0	0	0	155	Y	6	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E6%B7%B1%E5%9C%B3%E4%B8%9C%E7%AB%99&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	景点	太原	158	0.63%	0	0	0	0	0	0	0	0	1210	N	-1	N	1401	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E5%A4%AA%E5%8E%9F
top	201703080000~201703082359	公厕	杭州	157	14.01%	0	0	0	0	0	0	0	0	85	N	-1	N	3301	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E5%8E%95&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	长途车站	广州	157	9.55%	0	0	0	0	0	0	0	0	2503	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E9%95%BF%E9%80%94%E8%BD%A6%E7%AB%99&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	深圳湾口岸	深圳	157	68.79%	0	0	0	0	0	0	0	0	386	N	-1	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E6%B7%B1%E5%9C%B3%E6%B9%BE%E5%8F%A3%E5%B2%B8&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	火车站	郑州	157	76.43%	0	0	0	0	0	0	0	0	43	N	-1	N	4101	null	N	null	N	general	http://map.qq.com/?w=%E7%81%AB%E8%BD%A6%E7%AB%99&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	美食	台州	157	0.0%	0	0	0	0	0	0	0	0	68	N	-1	N	3310	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%8F%B0%E5%B7%9E
top	201703080000~201703082359	超市	佛山	156	8.97%	0	0	0	0	0	0	0	0	76	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	北京南苑机场	北京市	156	88.46%	0	0	0	0	0.0%	0	0	0	88	N	-1	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E5%8C%97%E4%BA%AC%E5%8D%97%E8%8B%91%E6%9C%BA%E5%9C%BA&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	医院	成都	156	17.31%	0	0	0	0	0	0	0	0	15	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E5%8C%BB%E9%99%A2&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	银行	南宁	156	5.77%	0	0	0	0	0	0	0	0	36	N	-1	N	4501	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	武汉大学	武汉	156	76.28%	0	0	0	0	0.0%	0	0	0	1442	Y	1	N	4201	null	N	null	N	exact	http://map.qq.com/?w=%E6%AD%A6%E6%B1%89%E5%A4%A7%E5%AD%A6&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	公交站	南宁	156	8.97%	0	0	0	0	0	0	0	0	19	N	-1	N	4501	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	星级酒店	北京市	156	1.92%	0	0	0	0	0	0	0	0	47	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E6%98%9F%E7%BA%A7%E9%85%92%E5%BA%97&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	南宁吴圩国际机场	南宁	155	94.84%	0	0	0	0	0.0%	0	0	0	209	Y	5	N	4501	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%97%E5%AE%81%E5%90%B4%E5%9C%A9%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	ktv	成都	155	12.9%	0	0	0	0	0	0	0	0	2505	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=ktv&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	atm	昆明	155	3.87%	0	0	0	0	0	0	0	0	431	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	观音桥	重庆市	155	74.19%	0	0	0	0	0.0%	0	0	0	1402	Y	8	N	50	null	N	null	N	exact	http://map.qq.com/?w=%E8%A7%82%E9%9F%B3%E6%A1%A5&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	美食	菏泽	155	0.0%	0	0	0	0	0	0	0	0	2498	N	-1	N	3717	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E8%8F%8F%E6%B3%BD
top	201703080000~201703082359	洗浴足疗	西安	154	2.6%	0	0	0	0	0	0	0	0	11	N	-1	N	6101	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	购物	成都	154	5.84%	0	0	0	0	0	0	0	0	80	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E8%B4%AD%E7%89%A9&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	酒店	赣州	154	1.3%	0	0	0	0	0	0	0	0	2501	N	-1	N	3607	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E8%B5%A3%E5%B7%9E
top	201703080000~201703082359	室内检索poi	济南	154	0.0%	0	0	0	0	0	0	0	0	1338	N	-1	N	3701	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	超市	西安	154	7.79%	0	0	0	0	0	0	0	0	290	N	-1	N	6101	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	旅馆	佛山	154	1.3%	0	0	0	0	0	0	0	0	40	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	酒店	贵阳	154	0.0%	0	0	0	0	0	0	0	0	10	N	-1	N	5201	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E8%B4%B5%E9%98%B3
top	201703080000~201703082359	室内检索poi	泉州	154	0.0%	0	0	0	0	0	0	0	0	180	N	-1	N	3505	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E6%B3%89%E5%B7%9E
top	201703080000~201703082359	快餐	佛山	152	9.21%	0	0	0	0	0	0	0	0	146	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E9%A4%90&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	美食	东营	152	0.66%	0	0	0	0	0	0	0	0	193	N	-1	N	3705	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E4%B8%9C%E8%90%A5
top	201703080000~201703082359	淡水立交桥	惠州	152	92.11%	0	0	0	0	0.0%	0	0	0	69	Y	3	N	4413	null	N	null	N	exact	http://map.qq.com/?w=%E6%B7%A1%E6%B0%B4%E7%AB%8B%E4%BA%A4%E6%A1%A5&c=%E6%83%A0%E5%B7%9E
top	201703080000~201703082359	天府广场	成都	152	89.47%	0	0	0	0	0.0%	0	0	0	1450	Y	4	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%A9%E5%BA%9C%E5%B9%BF%E5%9C%BA&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	小寨	西安	151	70.86%	0	0	0	0	0	0	0	0	1292	N	-1	N	6101	null	N	null	N	exact	http://map.qq.com/?w=%E5%B0%8F%E5%AF%A8&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	龙岗长途汽车客运站	深圳	151	96.69%	0	0	0	0	0.0%	0	0	0	96	Y	7	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E9%BE%99%E5%B2%97%E9%95%BF%E9%80%94%E6%B1%BD%E8%BD%A6%E5%AE%A2%E8%BF%90%E7%AB%99&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	网吧	金华	151	45.7%	0	0	0	0	0	0	0	0	24	N	-1	N	3307	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E9%87%91%E5%8D%8E
top	201703080000~201703082359	美食	德阳	151	0.0%	0	0	0	0	0	0	0	0	11	N	-1	N	5106	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%BE%B7%E9%98%B3
top	201703080000~201703082359	酒店	中山	150	5.33%	0	0	0	0	0	0	0	0	126	N	-1	N	4420	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E4%B8%AD%E5%B1%B1
top	201703080000~201703082359	加油站	南通	150	19.33%	0	0	0	0	0	0	0	0	1501	N	-1	N	3206	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E5%8D%97%E9%80%9A
top	201703080000~201703082359	银行	厦门	150	6.0%	0	0	0	0	0	0	0	0	87	N	-1	N	3502	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	解放碑	重庆市	150	75.33%	0	0	0	0	0.0%	0	0	0	1402	Y	5	N	50	null	N	null	N	exact	http://map.qq.com/?w=%E8%A7%A3%E6%94%BE%E7%A2%91&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	室内检索poi	昆明	149	0.0%	0	0	0	0	0	0	0	0	995	N	-1	N	5301	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	美食	金华	149	0.0%	0	0	0	0	0	0	0	0	143	N	-1	N	3307	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E9%87%91%E5%8D%8E
top	201703080000~201703082359	长沙汽车东站	长沙	149	93.96%	0	0	0	0	0.0%	0	0	0	1402	Y	2	N	4301	null	N	null	N	exact	http://map.qq.com/?w=%E9%95%BF%E6%B2%99%E6%B1%BD%E8%BD%A6%E4%B8%9C%E7%AB%99&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	atm	西安	149	5.37%	0	0	0	0	0	0	0	0	32	N	-1	N	6101	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	上海长途汽车客运总站	上海市	149	94.63%	0	0	0	0	0.0%	0	0	0	290	Y	1	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%8A%E6%B5%B7%E9%95%BF%E9%80%94%E6%B1%BD%E8%BD%A6%E5%AE%A2%E8%BF%90%E6%80%BB%E7%AB%99&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	超市	南京市	149	8.72%	0	0	0	0	0	0	0	0	60	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	农业银行	成都	149	69.8%	0	0	0	0	0	0	0	0	23	N	-1	N	5101	null	N	null	N	chain	http://map.qq.com/?w=%E5%86%9C%E4%B8%9A%E9%93%B6%E8%A1%8C&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	华强北	深圳	148	79.73%	0	0	0	0	0.0%	0	0	0	1293	Y	3	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%8E%E5%BC%BA%E5%8C%97&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	加油站	惠州	148	6.76%	0	0	0	0	0	0	0	0	261	N	-1	N	4413	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E6%83%A0%E5%B7%9E
top	201703080000~201703082359	网吧	福州	148	16.89%	0	0	0	0	0	0	0	0	21	N	-1	N	3501	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E7%A6%8F%E5%B7%9E
top	201703080000~201703082359	中餐	长春	148	0.0%	0	0	0	0	0	0	0	0	345	N	-1	N	2201	null	N	null	N	tag	http://map.qq.com/?w=%E4%B8%AD%E9%A4%90&c=%E9%95%BF%E6%98%A5
top	201703080000~201703082359	景点	江门	148	0.0%	0	0	0	0	0	0	0	0	1056	N	-1	N	4407	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E6%B1%9F%E9%97%A8
top	201703080000~201703082359	网吧	南京市	147	29.93%	0	0	0	0	0	0	0	0	1258	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	快捷酒店	重庆市	147	0.68%	0	0	0	0	0	0	0	0	11	N	-1	N	50	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	医院	南京市	147	10.88%	0	0	0	0	0	0	0	0	11	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E5%8C%BB%E9%99%A2&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	加油站	泉州	147	6.8%	0	0	0	0	0	0	0	0	1507	N	-1	N	3505	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E6%B3%89%E5%B7%9E
top	201703080000~201703082359	横店影视城	金华	147	88.44%	0	0	0	0	0.0%	0	0	0	94	Y	1	N	3307	null	N	null	N	chain	http://map.qq.com/?w=%E6%A8%AA%E5%BA%97%E5%BD%B1%E8%A7%86%E5%9F%8E&c=%E9%87%91%E5%8D%8E
top	201703080000~201703082359	厦门国际会议展览中心	厦门	146	86.99%	0	0	0	0	0.0%	0	0	0	383	Y	1	N	3502	null	N	null	N	exact	http://map.qq.com/?w=%E5%8E%A6%E9%97%A8%E5%9B%BD%E9%99%85%E4%BC%9A%E8%AE%AE%E5%B1%95%E8%A7%88%E4%B8%AD%E5%BF%83&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	美食	梅州	146	0.68%	0	0	0	0	0	0	0	0	50	N	-1	N	4414	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%A2%85%E5%B7%9E
top	201703080000~201703082359	健身	深圳	146	2.05%	0	0	0	0	0	0	0	0	26	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E5%81%A5%E8%BA%AB&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	珠海机场	珠海	146	86.99%	0	0	0	0	0.0%	0	0	0	478	Y	3	N	4404	null	N	null	N	exact	http://map.qq.com/?w=%E7%8F%A0%E6%B5%B7%E6%9C%BA%E5%9C%BA&c=%E7%8F%A0%E6%B5%B7
top	201703080000~201703082359	佛山容桂客运站	佛山	145	95.86%	0	0	0	0	0.0%	0	0	0	90	Y	4	N	4406	null	N	null	N	exact	http://map.qq.com/?w=%E4%BD%9B%E5%B1%B1%E5%AE%B9%E6%A1%82%E5%AE%A2%E8%BF%90%E7%AB%99&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	室内检索poi	中国	145	0.0%	0	0	0	0	0	0	0	0	0	N	-1	N	0	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E4%B8%AD%E5%9B%BD
top	201703080000~201703082359	长沙站	长沙	145	88.97%	0	0	0	0	0.0%	0	0	0	2224	Y	3	N	4301	null	N	null	N	exact	http://map.qq.com/?w=%E9%95%BF%E6%B2%99%E7%AB%99&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	ktv	淄博	145	91.72%	0	0	0	0	0	0	0	0	29	N	-1	N	3703	null	N	null	N	tag	http://map.qq.com/?w=ktv&c=%E6%B7%84%E5%8D%9A
top	201703080000~201703082359	深圳宝安国际机场t3航站楼	深圳	145	88.28%	0	0	0	0	0.0%	0	0	0	361	Y	2	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E6%B7%B1%E5%9C%B3%E5%AE%9D%E5%AE%89%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BAt3%E8%88%AA%E7%AB%99%E6%A5%BC&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	加油站	台州	145	8.97%	0	0	0	0	0	0	0	0	282	N	-1	N	3310	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E5%8F%B0%E5%B7%9E
top	201703080000~201703082359	三元里	广州	145	79.31%	0	0	0	0	0.0%	0	0	0	1464	Y	7	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%89%E5%85%83%E9%87%8C&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	乌镇古镇旅游区	嘉兴	145	84.14%	0	0	0	0	0.69%	0	0	0	1385	Y	2	N	3304	null	N	null	N	exact	http://map.qq.com/?w=%E4%B9%8C%E9%95%87%E5%8F%A4%E9%95%87%E6%97%85%E6%B8%B8%E5%8C%BA&c=%E5%98%89%E5%85%B4
top	201703080000~201703082359	大理古城	大理	144	90.97%	0	0	0	0	0.0%	0	0	0	1460	Y	3	N	5329	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%A7%E7%90%86%E5%8F%A4%E5%9F%8E&c=%E5%A4%A7%E7%90%86
top	201703080000~201703082359	城西客运站	西安	144	92.36%	0	0	0	0	0.0%	0	0	0	133	Y	4	N	6101	null	N	null	N	exact	http://map.qq.com/?w=%E5%9F%8E%E8%A5%BF%E5%AE%A2%E8%BF%90%E7%AB%99&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	停车场	深圳	144	22.92%	0	0	0	0	0	0	0	0	33	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E5%81%9C%E8%BD%A6%E5%9C%BA&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	潮汕站	潮州	143	90.21%	0	0	0	0	0.0%	0	0	0	29	Y	2	N	4451	null	N	null	N	exact	http://map.qq.com/?w=%E6%BD%AE%E6%B1%95%E7%AB%99&c=%E6%BD%AE%E5%B7%9E
top	201703080000~201703082359	上海城隍庙	上海市	143	88.11%	0	0	0	0	0.0%	0	0	0	642	Y	7	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%8A%E6%B5%B7%E5%9F%8E%E9%9A%8D%E5%BA%99&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	atm	泉州	143	2.8%	0	0	0	0	0	0	0	0	23	N	-1	N	3505	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E6%B3%89%E5%B7%9E
top	201703080000~201703082359	厦门站	厦门	143	80.42%	0	0	0	0	0.0%	0	0	0	85	Y	1	N	3502	null	N	null	N	exact	http://map.qq.com/?w=%E5%8E%A6%E9%97%A8%E7%AB%99&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	中南大学湘雅医院	长沙	143	86.01%	0	0	0	0	0.0%	0	0	0	351	Y	1	N	4301	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%AD%E5%8D%97%E5%A4%A7%E5%AD%A6%E6%B9%98%E9%9B%85%E5%8C%BB%E9%99%A2&c=%E9%95%BF%E6%B2%99
